17622.9,20,3059
14987.3,38,2656
45143.8,84,7847
37883.4,82,6561
41869.6,197,6885
2909.7,5,696
128861,1840.7,27038
33671.9,76,5691
32367.1,97,5064
30664.4,111.5,6983
70708.5,408,10402
34208.1,153,6044
50046.8,168,8164
27035.1,75,4557
21870.6,78,3536
57424.6,227,9424
17102,218,3305
50667.6,459,8446
43844.1,146,7467
35509.1,132,5633
29458.2,204,5039
25335.3,53,4294
39604.9,230,6757
78509.9,1005.9,14584
25583,221,4460
43220,331,7004
38660.5,158,6438
35590.3,91,6511
24214.5,62,4284
40242.2,275,6176
24288.2,51,4087
8119.4,12,1667
54157.6,851,11248
33391.6,103,5615
1731.4,4,625
14488.5,5,4622
12931.9,19,4623
19671.6,3,6864
21323,26,7314
24358.2,60,4076
34266.7,112,5832
52480.8,108,9135
57017.8,411,8421
4547.7,9,872
76487.7,650,12624
32234.7,105,5277
42221.6,217,7086
26164.2,100,4212
7646.2,15,1097
25250.3,60,4374
23113.3,120,4018
8740.4,8,1561
34901.9,60,6499
88119.1,1611.3,16212
6387.2,51,1161
119660,2014.6,24254
25061.3,62,4305
18813.5,59,3251
18255.7,41,3217
40512,129,6758
66298.8,465,9778
23189.3,57,3702
18581,44,3180
42637,201,6947
9042.8,18,1479
8365.1,23,1326
7424.3,13,1345
15483.5,41,2575
25959,110,4217
36353.3,297.8,5620
55027.4,853,10215
26839.5,162,4649
8236.9,14,1300
16276.6,31,2776
8763,15,1385
27597.3,60,4165
7951.3,14,1129
22357.5,72,3690
14552.3,16,2389
18398.2,58,3168
8243.6,16,1342
77980.6,324,12650
24063.2,203,4107
10192.1,17,1744
3946.9,8,609
21610.1,69,3593
8824.6,11,1369
27286.8,156,4466
8190.7,13,1224
1683.8,6,345
8905.6,80,1490
17897.8,53,2879
8337.6,14,1375
32768.6,81,4876
93721.9,1232,13823
32419,99,4967
26123.5,156,4342
8645,8,1383
32184.2,117,5195
8241.7,13,1294
28078.8,212,4607
16656,54,2805
22401.7,30,3375
28791.7,76,5348
33602.8,112,5325
72761,607,12200
2901.5,6,575
38062.6,257,6482
42240.4,152,6736
42483.2,171,6573
42279.7,174,6931
81722,360,11793
40401.8,173,6283
40410.1,190,5725
32810.6,54,5203
8554.7,19,1340
45050.9,114,7240
32335.2,69,5306
10338.3,16,1622
44697.8,162,6733
40308,118,6565
101134,974,15698
6199.1,41,1156
32917.6,91,5153
42628,182,6499
56628.6,326,9673
32068.1,116,5053
8210.9,14,1433
47801.2,394,8282
40547.7,281,7043
42453.6,153,7017
16806.5,34,2509
17838.9,33,2851
38779.4,179,6400
34223.2,98,5279
59031.7,406,7940
42557.2,63,7034
30057.6,125,4886
42068.8,286,6776
22912.5,48,3591
10109.2,10,1668
45221.4,168,7615
67573.2,516,10551
58289.2,139,9663
29634.4,150,4974
18914.5,38,3085
8982.4,18,1466
8261.7,14,1208
22347.2,37,3613
18427.2,45,2900
8550.7,21,1398
8427.9,16,1248
26035.6,52,4211
63842,1639,20457
35496.6,349,6691
9699.5,15,1599
23208.6,29,4220
9677.1,32,1875
8085.8,14,1571
12882.8,39,2199
8621.9,15,1393
42704.4,285,6608
124281,1278,20170
21222.5,32,3376
20482.4,44,3395
18925.1,43,3151
97127,1387,18641
96758.6,1446,17860
21613.5,42,3895
29219.8,315,5005
10717.5,24,1770
8017.2,12,1113
25359.6,63,4063
22345,43,3691
47179.4,247,7418
38245.6,310,5473
21046.1,42,3469
26056.6,169,4637
17538,37,2902
10364.1,22,1747
8178.6,13,1215
12828.8,38,2247
8210.2,11,1264
69504.8,967,13017
19405.9,45,3347
77144.9,743,13193
16012.5,37,2737
17694.5,33,2874
25674.4,751.9,6642
5441.8,30,1001
0.4,0,6
32364.4,98,5355
16440.4,28,2686
24870.4,42,3976
18074.4,51,3094
8319.1,13,1421
50529.4,365,7801
15959.1,33,2746
19148.7,59.6,3131
19148.7,39,3131
52884.3,782,10674
17810.5,39,3069
20238.7,49,3483
16675.1,33,2679
43341,257,6214
53943.9,611,10035
16466.5,32,2611
16886.7,28,2817
21177.4,41,3628
31437.3,107,5027
17930.2,38,2917
16666.3,35,2830
34369.3,246,5370
11639.4,22,1848
8321,14,1177
21173.2,48,3262
10205.6,29,1896
8078.4,15,1102
40073.2,380,6449
59353.1,410,9097
18238.6,55,2976
1783.9,3,368
7967.9,15,1352
22521,57,3638
33117.8,226,5512
60122.6,899,13150
19575.2,40,3069
45942.5,393,7655
22129.5,46,3555
29771.8,209,4428
48716.7,595,8988
32901.9,278,5487
27113.1,188,4830
25207.2,57,4896
1.2,0,5
51867.1,454.6,8696
51867.1,401,8696
19397.8,40,3305
26616.8,190,5017
17583.5,39,3044
35412.9,253,5809
0,0,0
41739.8,277,7137
86689.3,791,14441
28797.4,69,4875
13491.4,36,2345
8983.6,12,1438
15788.4,43,2837
49185.4,437,8180
40950,524,7960
22664.3,52,3826
39810.2,383,6479
55805.8,377,8105
38857.6,298,5798
18136.4,36,3217
16924.7,41,2832
59549.1,1494.1,13248
40743.9,342,6236
26944.1,190,4844
60679.4,955,12569
57512.7,984.5,11681
3968.2,12,757
48545.8,457,8454
105785,1639.9,19780
43648.1,253,7488
21826.9,46,3631
62768.5,687,11371
10003,19,1695
19135.6,70,3179
74903.5,780,13501
18288.4,61,3161
10056.1,21,1943
19320.2,42,3152
40095.1,273.2,6417
40489.6,164,6705
18887.6,33,3209
22153,44,3809
26289,160,4654
10439.3,22,1676
52290,473.2,8435
95116.8,1075.5,18117
4211.9,7,819
63595.4,1373.2,12526
26730.2,60,4202
18138.3,43,3080
33673.2,142,5585
9556.9,13,1442
26015.2,59,4444
69268.3,708,10802
26965,181,4333
9901.1,16,1807
8370.6,12,1446
117439,2330,22075
18813.9,34,3231
24635.8,103,3887
8331.6,12,1387
33829.6,274,5242
21092.3,37,3488
23212.2,37,3793
25881,74,4101
8484.5,245,2124
13053.9,61,2063
72762.6,350,10766
17908.2,37,2970
28249.2,74,4512
13069.3,34,2218
8023.7,15,1343
10963.6,209,2187
27215.3,311.1,5391
39150.4,284,5470
13224.6,39,2340
8202.4,14,1303
24781.5,65,4025
29945,136,4814
8296.9,16,1443
33837.4,120,4989
45892,491,9084
41496.6,351,6571
61480.8,1018.6,11163
27394.8,97,4733
49517.5,316,7783
22863.9,55,4218
63064.4,1082.9,12715
65031.4,360,10978
11975.5,60,1493
5395.3,411.6,1769
2231.1,6,291
40135.4,246,6787
32339.6,147,5977
40008.3,308,6496
106241,1870.6,19131
17503.8,36,2799
5341.5,373,1824
17721.7,174,3132
45630.4,130,7831
51339.3,744.9,8669
35741.5,298,5255
23826.9,82,4185
29882.2,117,4592
52156.4,503,8993
35708.6,179,6387
75831.3,353,12903
47491,237,8038
3067,2,671
45833.8,229,7334
81653.8,404,13314
49342.1,411,8139
33022.6,112,5472
29181.3,93,4359
106755,626,17775
102383,572,17109
39991.1,236,6167
38631.7,189,5666
81950.5,571,13673
81964.8,398.2,13703
26001.1,82,4001
16768.3,56,3371
70200.3,1468.8,14547
18242.7,95,3142
62259.4,191,10545
45339,316,7227
27988.3,115,4864
29434.5,254,5508
71359.3,408,12585
8777.3,17,1769
39723,136,7745
41831.6,153,7356
9101,22,1835
16265.1,41,3003
68065,1000.9,11378
92701.5,390,15200
13401.2,10.1,2361
7942.3,0,1030
35826.2,282,5088
62040.1,221,10270
46466.4,503,7605
51524.9,198,8022
9526.9,19,1260
67075.7,331,9998
5708,8,838
26258.8,196,5262
31559,132,5072
25082,123,4330
9486.8,18,2168
87965.4,837.4,14387
12045.9,155,1941
48776.4,239,7798
15984.5,61,2711
48046.6,782.9,9324
12400.5,122,2656
42646.8,180,7307
50127.1,485,8366
51864.5,246,8685
37395.6,84,6853
29568.9,125,5029
58806.6,152,10035
42196.8,350,6538
52036,849.8,9017
42780.9,20.8,6936
59949.3,57.7,9786
51540.1,421.9,7944
10349.3,10.6,1768
43984.3,22.9,7394
38781.7,294.4,6650
42307.6,371.9,6870
22844.2,20.7,4150
58435.5,36.2,10664
54020.4,446.7,8597
6186.4,43.3,1596
98614.4,2015,18878
20111.2,10.7,3363
51123,368.7,7309
6712.3,0,1887
39805.6,315.5,5544
57155.3,35.7,9347
27255.6,10.3,4531
51923.4,651.2,10537
12235.8,11.6,2063
8687,0,1196
42550.2,21.5,6915
43805.4,329.6,6466
45026.8,21.2,7611
10776.8,13.5,1682
8539.9,0,1150
8495.5,10.5,1465
47009.9,35.1,7070
40031.4,107,6131
26784.9,160,4350
18970,102.8,2936
53976.3,632.4,9923
17097.9,101.2,2663
16524.5,109.2,2525
64358.8,540,9951
41876.1,383.2,5896
18402.7,82.6,2759
36687.9,244,5305
39686,91,7143
40726.4,338.8,6313
17813.5,152.8,2829
60963.6,471.8,9041
64671.6,899.8,12314
50185.6,243.8,8559
67757.7,943.8,12297
19529,47.8,3121
39919.5,369.6,6359
54343.7,187.6,9601
18071.1,52.8,3072
23378.9,80,4131
60903.6,501,9579
25798.5,76,4399
16702.1,40.8,2937
69203.4,1005.6,12396
22751.5,77.6,3815
17853.5,42,2723
59078.8,653.2,10530
28036.3,101,4678
33731.3,301,6681
47229,225.2,8587
19234.8,47.4,3075
42383.9,332.6,6530
81089.4,313.2,13091
22058.4,90,3521
12469.1,49,1942
9867.9,38,1431
10015.7,22,1386
50661.3,246.6,7414
98809.4,672.8,16786
10499.2,26.4,1619
83093.1,892.8,14317
12227.9,114,1888
10939.1,32,1517
161049,461.3,29295
