7,17,10
3,11,14
6,6,4
2,12,9
15,11,4
15,4,9
3,7,12
4,6,14
12,9,18
16,12,5
12,7,18
9,18,11
8,3,14
3,13,10
5,12,18
4,6,6
5,3,10
13,4,6
6,4,12
12,15,2
14,2,11
10,16,4
6,10,19
12,16,16
12,19,11
10,2,10
17,9,16
10,19,12
6,15,17
4,17,12
8,11,18
11,20,10
12,18,16
7,6,16
14,16,11
13,2,13
8,3,15
7,19,12
10,18,11
6,10,3
12,15,16
9,17,3
19,7,12
8,13,17
13,10,19
4,7,17
7,17,17
5,16,16
15,11,17
16,16,12
6,11,2
14,15,2
4,8,9
6,9,6
8,11,19
16,18,13
17,8,4
18,17,11
11,4,16
9,4,3
2,11,13
17,15,10
17,10,4
7,4,7
16,9,4
17,17,8
8,9,19
5,8,9
2,7,10
15,12,19
8,7,20
17,8,10
4,8,15
14,10,3
12,9,19
13,11,5
8,12,4
16,5,14
19,10,7
14,10,18
11,19,7
13,6,17
12,10,20
18,14,5
10,19,11
18,6,9
7,7,5
14,16,4
19,12,13
15,14,15
6,5,16
8,9,18
17,7,6
17,9,8
5,6,17
12,18,8
13,9,18
10,13,19
4,13,17
10,8,18
6,5,12
7,10,4
17,17,10
13,5,17
1,8,8
19,7,13
10,5,3
10,9,4
6,3,11
19,10,14
5,13,6
10,12,2
3,6,12
9,1,7
17,13,14
10,7,17
6,10,5
14,17,13
15,15,16
4,16,10
17,15,9
16,10,16
11,3,8
10,9,2
19,7,8
16,3,13
19,12,9
12,4,17
17,12,4
2,7,9
4,9,5
14,16,9
3,10,14
10,6,16
16,8,3
18,8,16
7,7,17
4,12,6
5,17,9
12,14,4
18,4,12
5,7,16
8,5,15
6,10,2
9,5,17
18,5,9
5,16,10
11,14,19
12,11,3
14,2,6
14,15,18
15,4,14
1,10,12
7,18,15
4,12,10
14,19,13
8,5,3
13,9,5
5,5,15
18,16,8
8,19,6
18,5,7
11,18,15
7,4,15
10,15,3
6,15,5
3,15,12
14,15,19
4,10,7
5,15,13
12,13,19
10,17,5
3,10,9
17,9,14
10,11,19
17,9,10
8,2,10
17,7,7
15,13,4
20,10,8
2,14,9
12,7,2
20,13,8
7,19,7
11,4,6
4,12,18
16,17,5
14,8,3
14,5,13
5,5,14
13,12,19
17,10,5
19,14,9
15,6,9
14,18,13
4,4,7
5,4,14
14,3,13
11,9,19
8,13,2
14,16,18
9,2,7
7,4,4
13,8,5
13,11,2
10,4,4
18,6,7
12,16,18
11,10,20
8,15,2
15,5,8
8,9,2
8,13,19
18,14,8
13,2,8
18,7,12
20,10,10
8,16,17
10,2,14
6,9,2
16,13,15
4,13,16
8,9,3
5,18,10
6,7,16
14,4,12
17,13,13
18,10,15
17,15,15
11,11,1
16,15,13
11,13,19
18,14,6
7,12,19
10,9,3
10,3,17
11,13,1
5,9,15
12,1,9
4,8,14
5,9,5
6,17,14
13,18,10
3,12,5
15,18,9
4,16,6
2,10,10
16,14,5
7,5,15
18,13,10
18,11,5
10,10,2
7,9,3
15,10,4
7,18,7
9,13,18
3,16,12
18,14,17
17,19,11
15,7,18
12,16,17
2,10,6
2,10,14
6,17,13
5,15,16
6,15,18
8,4,17
10,3,6
3,10,16
13,12,1
7,17,4
8,7,3
13,19,14
18,14,14
17,3,8
1,10,9
12,5,16
4,6,7
11,12,18
12,2,13
12,16,3
10,9,19
10,18,15
12,7,3
15,6,16
8,3,9
5,12,2
18,7,14
10,18,16
4,18,12
13,16,17
4,16,16
15,16,12
12,12,4
6,10,4
4,6,5
8,18,12
4,17,9
16,8,5
3,8,16
6,9,17
6,16,3
8,18,11
8,17,14
15,5,6
2,7,11
14,15,3
18,8,8
13,18,12
11,14,17
16,5,12
1,12,8
5,7,18
15,6,3
16,4,9
15,9,3
9,3,11
13,5,3
3,9,14
9,5,4
19,13,7
7,10,2
3,9,12
10,19,8
6,10,17
11,6,18
12,5,9
9,3,12
5,3,9
3,11,6
13,15,5
5,5,12
17,8,6
15,13,17
12,19,13
10,6,19
2,10,16
3,15,7
19,16,9
10,4,16
5,6,15
7,7,4
2,11,11
14,13,4
16,16,15
12,15,4
7,6,4
12,19,7
2,10,7
5,17,5
18,13,14
6,9,18
12,15,3
6,3,7
6,6,5
16,15,10
17,5,11
15,18,14
9,9,17
10,3,13
18,16,13
9,5,3
3,11,15
19,12,14
8,5,16
16,15,5
14,4,17
14,7,19
19,12,12
17,15,6
15,11,5
18,13,9
13,1,9
9,7,4
2,14,7
14,4,8
10,18,13
5,6,8
5,6,7
15,15,5
7,9,2
14,14,15
13,2,12
14,14,16
12,3,11
7,3,7
11,4,15
15,15,17
11,18,7
4,8,7
10,3,5
3,6,13
15,10,19
17,16,11
5,19,10
18,16,11
14,2,9
3,13,7
1,10,11
4,5,10
20,6,9
4,13,11
6,17,10
11,16,14
5,17,6
16,16,7
2,11,12
15,10,18
14,19,11
4,7,14
3,14,5
16,14,6
17,10,16
2,14,10
16,4,15
15,13,3
17,15,8
11,20,12
16,14,18
5,11,6
13,19,10
15,17,14
18,7,8
1,6,12
20,8,14
19,8,8
3,8,12
4,14,7
12,12,19
7,5,6
16,5,6
18,11,12
13,8,3
3,9,15
4,14,16
11,19,11
7,14,4
10,10,20
9,1,13
18,14,9
7,16,3
7,9,4
11,3,13
3,3,11
16,13,4
17,13,17
17,17,11
12,10,1
6,19,13
19,14,10
8,3,7
6,11,3
9,6,16
9,20,10
10,10,3
12,15,5
17,16,8
12,18,11
17,14,14
15,3,14
12,18,6
17,13,6
10,19,15
3,10,13
14,9,3
13,18,14
18,12,14
16,9,2
2,8,15
16,13,5
9,14,19
9,18,14
18,15,10
16,3,8
5,13,5
18,4,10
15,14,16
7,16,17
14,3,8
14,6,17
15,4,12
5,13,15
6,8,4
2,8,10
12,19,8
19,12,6
9,17,13
2,13,8
9,12,19
14,16,15
13,2,7
16,15,9
15,11,18
17,11,5
9,16,16
17,8,16
11,14,3
16,6,6
10,8,19
12,9,2
5,9,4
14,14,5
8,18,8
18,11,6
3,14,7
15,17,6
14,15,5
17,14,7
6,15,8
7,18,14
9,8,19
3,13,14
16,17,6
9,16,4
5,11,3
5,13,9
5,9,16
19,12,11
15,9,19
7,9,18
14,7,17
6,8,5
13,13,17
18,15,14
6,5,5
8,14,18
2,14,14
15,16,6
9,2,10
3,12,16
11,7,18
4,4,11
13,8,18
10,15,19
6,11,4
14,15,15
11,2,8
5,16,7
3,15,13
5,5,8
11,16,16
3,11,8
2,9,14
7,3,11
16,7,12
18,13,8
15,8,5
14,16,14
11,10,1
10,8,3
20,10,11
7,16,6
2,6,13
11,18,10
11,18,13
7,6,17
6,10,18
18,11,9
16,14,16
12,2,15
12,9,4
18,7,11
16,7,14
2,8,11
4,8,13
7,18,9
5,10,19
12,7,15
19,10,12
13,15,3
19,7,10
13,4,13
13,1,10
4,6,11
12,8,20
18,11,11
10,16,17
10,14,16
10,16,5
15,9,7
12,3,8
16,9,6
5,9,6
3,15,8
12,10,19
6,7,18
14,5,16
12,5,15
5,7,5
18,8,5
18,12,8
13,10,18
1,8,12
3,5,11
9,3,14
15,9,17
9,13,2
14,5,12
10,12,19
11,10,4
13,19,13
3,14,14
3,9,5
16,4,16
5,12,17
12,20,10
5,18,8
18,9,8
18,7,7
16,16,4
11,20,13
13,17,17
15,6,17
19,9,7
4,9,8
17,5,8
5,14,17
17,5,7
11,2,12
5,15,12
15,16,4
13,3,13
12,5,7
8,8,2
8,4,7
13,14,19
11,3,14
15,8,17
15,17,11
11,18,6
8,20,8
16,12,16
19,14,12
13,18,8
3,9,4
8,5,7
5,5,6
11,3,6
2,9,9
18,12,4
11,18,5
15,16,15
8,17,15
8,2,7
14,17,10
13,4,5
9,17,17
11,4,8
14,6,3
18,12,15
5,6,9
7,5,11
12,9,1
7,4,8
9,6,2
14,1,10
3,13,16
10,1,9
17,4,9
7,1,9
8,4,13
2,8,9
14,4,7
13,18,13
5,15,7
5,14,5
16,6,14
12,5,5
16,10,17
15,14,17
3,6,16
8,4,12
2,10,12
16,8,10
17,6,8
6,13,17
9,17,7
5,18,9
8,16,16
6,15,15
17,7,8
14,5,14
8,2,11
14,18,6
5,14,7
19,15,12
14,2,15
2,11,7
14,5,9
15,4,7
19,9,9
4,11,6
8,17,16
13,15,17
15,16,8
11,17,7
7,7,2
15,6,5
11,3,11
7,5,5
15,3,7
9,15,4
14,4,15
12,7,19
7,3,10
17,12,6
11,2,14
2,8,8
19,11,14
12,3,7
17,5,10
5,4,11
13,15,7
16,12,15
6,17,12
18,6,6
3,12,13
10,20,11
4,8,17
18,9,16
4,9,17
14,19,14
17,10,9
15,3,9
6,5,10
19,8,7
8,18,7
16,3,14
6,5,7
10,7,2
1,13,11
15,19,10
11,19,8
16,15,8
16,6,10
18,9,17
10,10,1
10,3,16
14,12,19
12,6,17
17,7,10
11,5,4
7,4,17
10,14,18
8,5,12
8,10,3
15,3,13
17,4,12
8,18,6
2,7,13
18,6,16
6,16,13
17,12,8
20,11,8
10,4,12
16,4,8
14,4,16
15,4,5
15,7,13
19,13,9
4,16,15
5,12,8
13,19,11
10,3,4
3,14,8
13,16,5
16,5,9
15,6,4
10,17,16
4,9,11
12,4,14
5,11,18
15,12,18
6,17,5
19,6,10
9,13,19
9,3,8
8,3,16
7,8,17
14,8,2
15,5,12
15,8,6
6,18,14
12,3,13
9,19,7
4,15,14
13,17,5
13,16,11
10,2,8
16,4,12
4,8,10
11,4,17
9,6,3
5,12,16
19,14,7
3,8,6
6,13,18
18,15,13
8,10,18
4,4,10
12,16,4
2,7,7
11,8,2
18,6,11
6,16,14
6,4,5
8,17,9
2,6,9
18,6,12
14,12,5
7,11,17
9,18,16
5,8,12
5,9,18
13,3,15
14,7,18
16,6,4
5,13,4
7,5,16
11,2,15
10,2,12
6,8,15
10,4,15
6,5,14
2,13,6
13,10,20
13,6,5
1,12,12
9,8,1
8,14,19
17,15,17
16,7,10
6,19,12
4,11,5
9,18,5
4,15,9
9,6,18
7,13,2
7,18,17
19,7,14
15,5,13
4,5,9
2,9,15
2,11,14
12,13,2
14,6,5
15,9,5
17,12,17
6,5,3
7,9,19
1,12,14
14,3,9
9,19,9
5,11,17
2,9,5
12,2,7
9,11,1
16,9,18
9,4,5
20,12,12
2,8,12
16,3,12
16,7,7
8,6,4
6,12,16
18,10,6
19,13,10
12,15,18
15,7,6
11,20,11
7,17,7
12,11,2
14,13,3
3,10,10
7,7,15
6,16,9
7,11,4
8,2,8
12,6,19
3,16,10
4,7,8
7,2,12
17,4,13
18,8,15
13,4,14
14,5,17
2,14,11
16,4,7
9,7,3
18,14,7
12,13,1
5,7,3
9,15,15
3,7,13
4,7,7
13,7,2
4,13,12
12,3,12
17,8,5
11,19,13
11,7,3
9,4,17
17,10,15
14,4,5
18,13,6
8,3,6
7,5,10
9,18,6
13,6,19
10,14,17
12,17,15
5,2,12
4,14,5
14,18,14
14,18,11
10,3,7
10,16,18
3,11,12
15,3,10
15,9,18
6,6,15
18,5,14
5,10,6
14,13,19
11,12,19
14,5,7
10,20,9
12,13,17
19,14,11
10,17,7
14,8,19
8,7,17
10,8,2
9,14,17
10,2,9
5,4,10
7,13,3
11,16,7
8,7,2
9,18,7
5,8,3
4,15,12
8,15,6
4,3,13
11,19,14
20,12,10
6,4,7
3,6,11
15,18,11
2,15,12
4,3,11
10,18,7
15,6,7
12,17,17
5,10,2
18,10,17
7,18,16
9,2,8
11,2,10
5,14,8
17,7,14
6,13,5
15,16,16
7,16,15
8,17,13
6,12,17
10,17,4
5,4,9
5,17,10
17,3,10
20,13,15
4,10,14
8,3,12
18,11,17
9,1,8
16,8,17
8,10,19
11,16,2
15,9,16
12,16,5
1,11,9
4,9,3
12,1,15
8,1,11
8,13,3
6,18,8
15,4,6
5,17,7
5,11,5
18,12,12
16,5,7
11,5,18
8,14,2
16,16,14
17,6,15
7,2,14
19,8,15
8,5,4
5,13,3
12,10,3
11,8,1
15,5,15
8,13,18
5,5,7
16,17,13
12,18,7
17,6,11
2,11,8
19,13,13
17,16,10
10,16,19
19,6,8
15,4,17
20,13,12
18,7,13
10,14,19
18,10,16
9,15,2
11,5,2
3,14,12
12,11,19
7,3,16
8,19,12
8,8,18
11,16,17
1,7,7
3,9,13
14,18,10
18,8,14
5,14,12
17,11,14
4,14,13
9,11,19
12,3,5
5,13,8
11,14,2
11,8,19
12,17,18
3,15,11
9,4,6
11,7,19
12,8,2
11,1,9
5,10,4
18,4,11
13,19,6
8,6,17
18,10,12
15,6,6
15,15,3
7,2,8
12,14,19
11,4,4
19,9,11
13,14,2
2,13,7
7,12,17
15,17,13
7,19,14
18,13,13
19,15,11
8,6,3
11,18,14
14,17,17
6,18,10
16,8,16
10,12,5
16,6,13
16,7,17
8,18,15
4,5,5
17,17,9
2,15,11
11,0,11
15,19,8
12,5,18
17,16,7
7,3,13
15,6,18
6,15,7
16,17,12
11,8,3
4,17,8
13,2,11
5,16,5
9,13,20
15,16,7
5,11,14
17,9,7
12,2,12
19,6,9
12,3,15
6,17,9
7,11,2
11,15,3
19,11,10
10,9,18
10,15,4
13,8,19
12,8,18
13,9,20
11,1,11
10,11,3
16,13,14
12,13,6
3,5,8
20,11,12
8,19,8
13,16,14
9,13,1
10,4,5
17,5,13
8,16,6
4,10,13
13,1,8
7,11,19
18,8,7
4,18,10
13,5,13
8,5,14
4,16,11
9,18,9
18,13,5
13,5,6
9,3,6
17,14,12
3,6,8
13,10,1
17,10,17
12,12,18
2,5,10
13,17,14
11,10,19
16,10,4
8,2,13
13,4,11
14,3,12
12,12,1
7,6,3
8,4,11
14,6,15
19,12,7
3,14,11
9,20,11
2,15,10
16,12,3
14,16,16
6,14,3
17,11,15
16,3,6
14,18,12
14,18,9
5,11,16
8,19,14
12,15,17
13,8,1
4,5,13
10,12,18
16,4,11
12,17,9
17,6,6
10,6,2
13,18,6
11,15,17
10,19,13
17,11,6
3,12,10
14,14,7
12,16,13
7,4,5
12,16,15
11,4,14
1,14,11
9,16,2
9,6,17
16,5,4
2,15,8
18,12,16
10,2,11
7,17,5
3,13,15
3,11,9
11,15,2
20,14,11
11,11,3
13,18,5
4,14,15
12,13,3
20,13,9
13,18,15
17,9,5
17,14,5
19,10,9
16,11,19
7,13,18
10,17,17
15,15,6
14,10,2
17,13,8
3,12,14
12,3,9
6,8,18
6,4,14
20,11,10
17,8,13
18,5,12
6,4,13
3,11,17
3,10,5
3,7,14
16,16,17
5,8,16
14,18,8
4,15,13
3,7,10
15,4,13
15,8,19
16,7,15
13,3,12
15,14,7
2,11,9
18,8,13
19,12,8
16,2,9
15,14,2
11,20,9
17,14,10
12,13,16
14,19,7
15,12,4
15,17,10
19,15,13
1,13,10
5,15,9
6,7,4
17,8,15
10,7,3
6,9,3
3,11,10
3,15,10
9,9,20
9,10,1
9,18,15
20,10,14
18,8,12
2,11,15
15,17,7
11,3,5
16,17,15
5,14,15
7,12,16
13,11,19
10,16,15
16,6,8
5,3,11
4,10,8
12,17,14
15,9,2
15,16,9
6,5,17
13,3,6
19,13,14
18,4,13
4,5,15
5,15,3
8,12,18
14,3,14
4,9,7
5,10,17
13,18,9
14,14,18
16,9,3
11,10,3
16,16,8
14,14,6
17,13,4
4,14,4
10,3,12
3,10,15
20,8,9
12,5,17
7,17,6
15,7,5
3,7,15
18,15,15
19,10,11
6,11,16
5,17,11
9,19,12
15,16,5
6,2,12
4,8,8
4,10,6
2,5,11
11,17,16
17,12,9
3,13,4
14,16,13
19,8,6
2,11,10
9,4,15
13,7,1
19,9,14
5,18,13
8,2,12
9,16,14
15,12,5
12,2,6
14,11,17
10,4,14
13,17,9
15,15,18
5,9,17
7,8,3
1,14,13
4,12,12
9,4,16
14,8,18
6,16,16
16,14,3
6,18,7
19,11,7
13,4,17
8,1,10
13,18,16
17,7,15
3,7,7
15,11,15
12,3,16
16,9,16
16,11,14
4,16,7
3,4,8
9,19,14
8,6,5
10,13,20
19,9,16
17,10,14
3,14,13
3,12,8
11,15,4
11,6,17
10,1,10
4,5,8
17,4,14
10,9,20
8,8,20
4,10,3
4,13,5
4,15,15
7,6,5
5,6,6
8,17,17
14,17,15
19,13,6
2,13,13
3,4,9
10,20,8
10,14,3
17,9,6
2,16,12
5,16,17
18,16,9
4,6,15
11,19,10
9,10,2
8,11,1
13,7,4
9,8,17
13,16,9
8,4,4
17,11,7
1,12,13
19,12,5
9,15,16
4,11,3
16,8,18
8,15,4
9,18,17
1,11,14
6,12,5
1,11,7
10,8,4
2,12,10
10,8,1
11,2,11
13,16,15
13,10,4
14,17,16
12,18,14
7,7,19
11,12,20
11,4,18
9,2,9
9,3,9
12,5,2
7,16,4
15,11,19
4,5,14
8,16,8
12,10,5
18,15,9
15,14,3
16,16,11
19,8,11
8,17,3
5,12,5
15,3,12
19,11,8
4,13,13
18,10,10
9,2,14
11,4,7
19,13,8
14,5,11
10,15,6
2,8,13
6,4,11
8,17,6
15,14,18
11,5,5
13,18,7
4,15,10
17,16,6
14,4,6
9,1,11
13,16,4
17,13,9
4,15,16
13,14,3
19,12,10
14,3,10
2,7,14
14,19,10
16,14,4
11,18,9
11,17,14
4,7,13
4,15,7
13,15,14
13,7,18
4,10,5
4,7,4
15,7,16
9,15,5
8,7,18
5,7,17
13,6,3
3,6,15
11,17,5
4,11,7
20,9,11
6,3,8
6,17,16
10,17,12
17,6,12
14,2,10
16,17,10
2,14,8
11,3,12
12,19,14
2,13,9
11,4,10
8,3,5
1,8,10
5,8,14
9,10,20
3,16,9
10,15,2
16,15,7
2,7,12
13,3,8
10,16,14
20,15,10
18,8,11
10,18,14
12,19,6
13,17,16
18,16,10
10,15,18
8,15,19
1,9,9
14,14,17
12,6,13
13,5,18
3,9,8
14,6,18
2,12,8
19,11,15
9,12,3
13,17,15
8,14,16
7,9,17
18,6,8
2,6,10
3,5,9
9,6,19
5,10,16
19,10,6
14,3,15
4,7,12
6,19,11
3,7,11
19,15,9
10,17,15
15,2,10
10,19,10
16,9,7
13,3,9
7,14,3
9,4,8
5,14,4
16,11,18
18,16,6
12,18,10
6,14,15
10,6,17
3,12,7
12,14,2
15,17,9
5,16,15
9,14,18
9,15,18
3,7,9
11,17,3
19,9,10
18,15,12
9,12,20
5,6,5
10,16,3
14,16,5
3,11,4
4,9,15
5,11,15
16,10,15
5,14,6
4,15,17
6,9,5
17,4,10
11,18,12
13,3,7
5,15,8
5,5,11
10,6,18
6,18,11
12,19,12
5,15,6
7,16,13
7,17,12
7,8,2
4,17,13
14,9,4
17,9,15
10,6,5
11,6,2
8,13,1
10,11,20
19,14,8
2,9,6
4,18,11
7,15,5
18,11,14
14,4,10
2,10,11
9,7,18
2,12,12
18,11,10
7,7,18
12,13,18
9,3,7
7,5,8
5,10,18
17,11,12
11,4,11
6,16,15
15,17,4
15,2,12
8,14,3
5,17,8
19,8,12
5,6,16
7,5,9
14,7,4
13,3,4
13,16,19
13,17,13
14,4,4
5,15,10
8,15,17
17,16,15
19,9,15
20,12,11
7,7,14
7,15,17
6,5,11
6,17,11
7,10,20
9,20,7
11,5,6
9,5,19
5,8,15
11,2,9
4,7,9
10,13,17
6,7,5
7,14,2
16,15,11
5,14,13
15,12,17
15,16,13
12,20,11
10,7,4
2,9,7
8,3,13
3,16,13
15,13,2
4,4,8
5,13,16
13,8,6
15,12,3
13,4,12
7,17,8
11,7,1
2,15,13
8,17,4
6,15,6
18,14,13
7,5,14
3,10,4
6,4,10
16,3,11
5,8,5
14,2,12
2,10,9
9,8,20
6,16,17
12,10,2
12,20,8
7,7,20
6,12,2
5,13,17
14,7,16
7,2,10
4,13,7
16,7,18
4,12,17
14,20,11
9,18,13
15,8,3
9,4,14
15,13,15
8,9,16
7,5,18
9,3,16
17,17,7
19,11,6
10,5,17
17,8,17
18,5,13
15,18,15
11,9,3
12,19,15
14,3,6
14,14,3
17,8,12
9,3,13
16,18,8
18,8,10
11,3,4
16,6,7
13,16,18
8,10,1
14,12,20
5,12,4
14,9,6
3,16,15
14,11,2
5,12,3
7,11,1
4,13,4
6,4,16
6,3,14
16,16,5
10,3,10
17,6,16
3,16,11
13,8,17
9,20,15
17,12,13
4,19,11
18,16,12
16,5,10
19,11,12
15,17,8
14,5,18
1,13,12
9,18,12
14,16,12
9,16,3
10,2,13
12,8,3
9,15,3
20,7,10
4,15,6
15,12,2
16,7,5
15,12,6
6,18,13
5,17,13
18,5,8
9,1,6
5,5,9
17,15,13
5,7,4
5,14,14
1,11,10
9,16,10
18,3,8
11,6,4
16,3,7
12,18,9
18,10,14
13,5,5
19,7,9
6,2,11
3,8,13
5,10,8
4,11,15
7,4,9
18,10,4
13,9,4
15,11,1
6,3,6
12,17,10
7,10,3
16,4,10
15,16,10
16,11,5
5,15,14
3,8,5
4,15,11
3,13,8
2,13,12
15,13,19
5,3,8
10,3,15
13,4,18
9,11,18
10,15,16
11,3,16
14,6,4
8,15,3
6,19,7
8,6,16
17,4,8
18,13,16
7,16,8
20,10,9
3,16,8
11,10,18
11,18,8
4,8,4
13,2,9
16,6,16
4,14,9
10,7,20
5,16,8
15,5,11
20,12,7
4,5,6
9,9,18
17,9,3
15,11,7
2,9,11
9,12,4
12,5,3
7,4,13
5,4,8
8,2,6
7,19,15
1,10,13
9,19,4
17,11,9
10,4,7
17,12,19
13,5,15
